PE IR       SPECTRUM    SPECTRUM    ASCII       PEDS        1.60        
  -1
BACKGR~1.ASC
80/01/12
21:40:05.00
80/01/12
21:40:05.00
Admin

400.000000
4









502,2.19
LITAO3
MIR
KBR
70765
0.300000
1
4.000000
STRONG
SINGLE
SPECTRUM


DOUBLE

BI DIRECTIONAL
2

0


#HDR
-1
-1
#GR
CM-1
EGY
0.00002384185791015625
0.0
6000.000000
-2.000000
2801
8
57.321929
0.263214
#DATA
6000.000000	14.093780 
5998.000000	14.108276 
5996.000000	14.130401 
5994.000000	14.151000 
5992.000000	14.160919 
5990.000000	14.183044 
5988.000000	14.205932 
5986.000000	14.217376 
5984.000000	14.231872 
5982.000000	14.249420 
5980.000000	14.265441 
5978.000000	14.276123 
5976.000000	14.275360 
5974.000000	14.282989 
5972.000000	14.315032 
5970.000000	14.338684 
5968.000000	14.352416 
5966.000000	14.376068 
5964.000000	14.389801 
5962.000000	14.405059 
5960.000000	14.420318 
5958.000000	14.427185 
5956.000000	14.443969 
5954.000000	14.466094 
5952.000000	14.476776 
5950.000000	14.490509 
5948.000000	14.502716 
5946.000000	14.517974 
5944.000000	14.536285 
5942.000000	14.562988 
5940.000000	14.579772 
5938.000000	14.591979 
5936.000000	14.613342 
5934.000000	14.623260 
5932.000000	14.630126 
5930.000000	14.645385 
5928.000000	14.659118 
5926.000000	14.679718 
5924.000000	14.694976 
5922.000000	14.701843 
5920.000000	14.714813 
5918.000000	14.733886 
5916.000000	14.752960 
5914.000000	14.772796 
5912.000000	14.787292 
5910.000000	14.794158 
5908.000000	14.802551 
5906.000000	14.823150 
5904.000000	14.845275 
5902.000000	14.851379 
5900.000000	14.868164 
5898.000000	14.884948 
5896.000000	14.898681 
5894.000000	14.911651 
5892.000000	14.926147 
5890.000000	14.945983 
5888.000000	14.958190 
5886.000000	14.967346 
5884.000000	14.978027 
5882.000000	14.999389 
5880.000000	15.023803 
5878.000000	15.038299 
5876.000000	15.052032 
5874.000000	15.064239 
5872.000000	15.071868 
5870.000000	15.081787 
5868.000000	15.081787 
5866.000000	15.091705 
5864.000000	15.122985 
5862.000000	15.146636 
5860.000000	15.159606 
5858.000000	15.170288 
5856.000000	15.187835 
5854.000000	15.207672 
5852.000000	15.232086 
5850.000000	15.251922 
5848.000000	15.254974 
5846.000000	15.269470 
5844.000000	15.300750 
5842.000000	15.328979 
5840.000000	15.325927 
5838.000000	15.328979 
5836.000000	15.360260 
5834.000000	15.378570 
5832.000000	15.388488 
5830.000000	15.406036 
5828.000000	15.415954 
5826.000000	15.431213 
5824.000000	15.447998 
5822.000000	15.466308 
5820.000000	15.487670 
5818.000000	15.500640 
5816.000000	15.509033 
5814.000000	15.512084 
5812.000000	15.525054 
5810.000000	15.544891 
5808.000000	15.563964 
5806.000000	15.583801 
5804.000000	15.605926 
5802.000000	15.608978 
5800.000000	15.616607 
5798.000000	15.637969 
5796.000000	15.656280 
5794.000000	15.669250 
5792.000000	15.675354 
5790.000000	15.689849 
5788.000000	15.709686 
5786.000000	15.717315 
5784.000000	15.725708 
5782.000000	15.741729 
5780.000000	15.779113 
5778.000000	15.793609 
5776.000000	15.798950 
5774.000000	15.816497 
5772.000000	15.826416 
5770.000000	15.832519 
5768.000000	15.850067 
5766.000000	15.874481 
5764.000000	15.896606 
5762.000000	15.910339 
5760.000000	15.924072 
5758.000000	15.943908 
5756.000000	15.959930 
5754.000000	15.967559 
5752.000000	15.969848 
5750.000000	15.979003 
5748.000000	15.998840 
5746.000000	16.021728 
5744.000000	16.036224 
5742.000000	16.049957 
5740.000000	16.064453 
5738.000000	16.078948 
5736.000000	16.090393 
5734.000000	16.116333 
5732.000000	16.139984 
5730.000000	16.152954 
5728.000000	16.157531 
5726.000000	16.155242 
5724.000000	16.171264 
5722.000000	16.198730 
5720.000000	16.226196 
5718.000000	16.252899 
5716.000000	16.260528 
5714.000000	16.269683 
5712.000000	16.284942 
5710.000000	16.304016 
5708.000000	16.320037 
5706.000000	16.338348 
5704.000000	16.359710 
5702.000000	16.374206 
5700.000000	16.381835 
5698.000000	16.384124 
5696.000000	16.398620 
5694.000000	16.419219 
5692.000000	16.437530 
5690.000000	16.445159 
5688.000000	16.465759 
5686.000000	16.493988 
5684.000000	16.501617 
5682.000000	16.510009 
5680.000000	16.528320 
5678.000000	16.548156 
5676.000000	16.559600 
5674.000000	16.566467 
5672.000000	16.587829 
5670.000000	16.620635 
5668.000000	16.643524 
5666.000000	16.645812 
5664.000000	16.635131 
5662.000000	16.646575 
5660.000000	16.680145 
5658.000000	16.715240 
5656.000000	16.735076 
5654.000000	16.738128 
5652.000000	16.747283 
5650.000000	16.767883 
5648.000000	16.799926 
5646.000000	16.825103 
5644.000000	16.830444 
5642.000000	16.835784 
5640.000000	16.852569 
5638.000000	16.868591 
5636.000000	16.886138 
5634.000000	16.905975 
5632.000000	16.916656 
5630.000000	16.934204 
5628.000000	16.962432 
5626.000000	16.984558 
5624.000000	16.986846 
5622.000000	16.995239 
5620.000000	17.018890 
5618.000000	17.040252 
5616.000000	17.042541 
5614.000000	17.044830 
5612.000000	17.072296 
5610.000000	17.113494 
5608.000000	17.136383 
5606.000000	17.134857 
5604.000000	17.119598 
5602.000000	17.121887 
5600.000000	17.152404 
5598.000000	17.177581 
5596.000000	17.198181 
5594.000000	17.227935 
5592.000000	17.250823 
5590.000000	17.269897 
5588.000000	17.290496 
5586.000000	17.304229 
5584.000000	17.311096 
5582.000000	17.317962 
5580.000000	17.325592 
5578.000000	17.332458 
5576.000000	17.342376 
5574.000000	17.362213 
5572.000000	17.379760 
5570.000000	17.389678 
5568.000000	17.392730 
5566.000000	17.398834 
5564.000000	17.436981 
5562.000000	17.476654 
5560.000000	17.510986 
5558.000000	17.498779 
5556.000000	17.424774 
5554.000000	17.344665 
5552.000000	17.333984 
5550.000000	17.356109 
5548.000000	17.388916 
5546.000000	17.469024 
5544.000000	17.560577 
5542.000000	17.615509 
5540.000000	17.559051 
5538.000000	17.413330 
5536.000000	17.366027 
5534.000000	17.449951 
5532.000000	17.561340 
5530.000000	17.630767 
5528.000000	17.687988 
5526.000000	17.694091 
5524.000000	17.548370 
5522.000000	17.447662 
5520.000000	17.462921 
5518.000000	17.424011 
5516.000000	17.475128 
5514.000000	17.665863 
5512.000000	17.739105 
5510.000000	17.478179 
5508.000000	17.214202 
5506.000000	17.282104 
5504.000000	17.494201 
5502.000000	17.674255 
5500.000000	17.698669 
5498.000000	17.720794 
5496.000000	17.401885 
5494.000000	16.757965 
5492.000000	16.545867 
5490.000000	16.652679 
5488.000000	16.942596 
5486.000000	17.440795 
5484.000000	17.874145 
5482.000000	18.112945 
5480.000000	18.092346 
5478.000000	17.372131 
5476.000000	16.604614 
5474.000000	16.847229 
5472.000000	17.332458 
5470.000000	17.372131 
5468.000000	17.324829 
5466.000000	17.318725 
5464.000000	17.127990 
5462.000000	16.847991 
5460.000000	16.997528 
5458.000000	17.297363 
5456.000000	17.609405 
5454.000000	17.928314 
5452.000000	17.761993 
5450.000000	17.263031 
5448.000000	16.716003 
5446.000000	16.332244 
5444.000000	16.233062 
5442.000000	16.191864 
5440.000000	16.768646 
5438.000000	17.123413 
5436.000000	16.787719 
5434.000000	16.847991 
5432.000000	16.772460 
5430.000000	16.212463 
5428.000000	16.416931 
5426.000000	17.280578 
5424.000000	17.989349 
5422.000000	18.441772 
5420.000000	18.659210 
5418.000000	18.405914 
5416.000000	17.322540 
5414.000000	16.226196 
5412.000000	15.766906 
5410.000000	16.147613 
5408.000000	17.163085 
5406.000000	17.863464 
5404.000000	18.227386 
5402.000000	18.553161 
5400.000000	18.610382 
5398.000000	18.112945 
5396.000000	17.295074 
5394.000000	16.951751 
5392.000000	17.616271 
5390.000000	18.235778 
5388.000000	17.952728 
5386.000000	17.521667 
5384.000000	17.855834 
5382.000000	18.437194 
5380.000000	18.290710 
5378.000000	17.418670 
5376.000000	17.053222 
5374.000000	17.601776 
5372.000000	18.415832 
5370.000000	18.937683 
5368.000000	19.059753 
5366.000000	18.769836 
5364.000000	18.528747 
5362.000000	18.728637 
5360.000000	19.070434 
5358.000000	19.018554 
5356.000000	17.983245 
5354.000000	16.991424 
5352.000000	17.175292 
5350.000000	17.568206 
5348.000000	17.391204 
5346.000000	16.494750 
5344.000000	16.424560 
5342.000000	16.985321 
5340.000000	16.561126 
5338.000000	16.379547 
5336.000000	17.176818 
5334.000000	17.891693 
5332.000000	18.296051 
5330.000000	18.224334 
5328.000000	17.907714 
5326.000000	18.321228 
5324.000000	19.049835 
5322.000000	19.532012 
5320.000000	19.699859 
5318.000000	19.609069 
5316.000000	19.567108 
5314.000000	19.715881 
5312.000000	19.821166 
5310.000000	19.412231 
5308.000000	18.935394 
5306.000000	19.116210 
5304.000000	19.484710 
5302.000000	19.627380 
5300.000000	19.705200 
5298.000000	19.944000 
5296.000000	20.137023 
5294.000000	19.992828 
5292.000000	19.293212 
5290.000000	19.015502 
5288.000000	19.303131 
5286.000000	19.382476 
5284.000000	19.500732 
5282.000000	19.617462 
5280.000000	19.786071 
5278.000000	20.118713 
5276.000000	20.369720 
5274.000000	20.477294 
5272.000000	20.284271 
5270.000000	19.906616 
5268.000000	19.523620 
5266.000000	18.757629 
5264.000000	18.140411 
5262.000000	18.451690 
5260.000000	19.347381 
5258.000000	19.667053 
5256.000000	19.216156 
5254.000000	19.300842 
5252.000000	19.590759 
5250.000000	18.991851 
5248.000000	18.402099 
5246.000000	18.259429 
5244.000000	18.725585 
5242.000000	19.697570 
5240.000000	20.316314 
5238.000000	20.609283 
5236.000000	20.603942 
5234.000000	20.286560 
5232.000000	19.989013 
5230.000000	20.029449 
5228.000000	19.670104 
5226.000000	19.110107 
5224.000000	19.438934 
5222.000000	20.075225 
5220.000000	20.291137 
5218.000000	20.433044 
5216.000000	20.806884 
5214.000000	21.141052 
5212.000000	20.995330 
5210.000000	20.028686 
5208.000000	18.829345 
5206.000000	18.776702 
5204.000000	19.853210 
